CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment
12729.0,2011-08-18 11:40:00,114,26,453.01,2,2,2,222,6,Lost Customers
12731.0,2011-11-16 11:59:00,24,277,18793.41,4,5,5,455,14,Best Customers
12732.0,2011-06-13 11:33:00,180,12,236.26000000000002,1,1,2,112,4,Lost Customers
12733.0,2011-04-19 16:19:00,234,22,383.95,1,2,2,122,5,Lost Customers
12734.0,2010-12-22 12:47:00,353,4,110.39999999999999,1,1,1,111,3,Lost Customers
12735.0,2011-01-28 13:37:00,315,43,779.5699999999999,1,3,3,133,7,Needs Attention
12736.0,2011-01-11 07:57:00,333,4,234.0,1,1,1,111,3,Lost Customers
12738.0,2010-12-02 18:27:00,372,11,155.35,1,1,1,111,3,Lost Customers
12739.0,2011-09-22 13:00:00,78,38,1013.04,2,3,4,234,9,Needs Attention
12740.0,2011-10-07 10:44:00,64,27,427.6,3,2,2,322,7,Needs Attention
12743.0,2011-07-28 16:21:00,134,134,546.43,2,5,3,253,10,Big Spenders
12744.0,2011-10-19 11:18:00,52,229,9120.39,3,5,5,355,13,Loyal Customers
12747.0,2011-12-07 14:34:00,2,103,4196.01,5,4,5,545,14,Best Customers
12748.0,2011-12-09 12:20:00,1,4642,29072.1,5,5,5,555,15,Best Customers
12749.0,2011-12-06 09:56:00,4,231,3868.2,5,5,5,555,15,Best Customers
12750.0,2011-08-03 09:13:00,129,15,275.88,2,2,2,222,6,Lost Customers
12752.0,2011-09-19 13:32:00,81,53,4366.78,2,3,5,235,10,Needs Attention
12753.0,2011-12-06 11:40:00,4,230,21024.01,5,5,5,555,15,Best Customers
12754.0,2011-04-18 09:00:00,236,65,2949.12,1,4,5,145,10,Big Spenders
12755.0,2011-04-04 10:12:00,250,6,2203.2,1,1,5,115,7,Needs Attention
12756.0,2011-09-14 09:31:00,87,4,112.07999999999998,2,1,1,211,4,Lost Customers
12757.0,2011-11-24 12:30:00,16,377,4227.7,4,5,5,455,14,Best Customers
12758.0,2011-08-15 10:22:00,117,97,2791.59,2,4,5,245,11,Big Spenders
12759.0,2011-10-18 14:49:00,52,95,1531.44,3,4,4,344,11,Loyal Customers
12762.0,2011-12-02 10:23:00,8,69,1898.52,5,4,4,544,13,Best Customers
12763.0,2011-07-24 14:12:00,138,18,494.08,2,2,3,223,7,Needs Attention
12764.0,2011-01-27 10:19:00,317,45,1693.88,1,3,4,134,8,Needs Attention
12766.0,2011-12-06 08:46:00,4,310,6989.63,5,5,5,555,15,Best Customers
12769.0,2011-04-15 10:25:00,239,32,1143.6,1,3,4,134,8,Needs Attention
12770.0,2011-05-13 09:33:00,211,12,1351.45,1,1,4,114,6,Needs Attention
12772.0,2011-10-11 09:19:00,60,55,892.47,3,3,3,333,9,Loyal Customers
12775.0,2011-11-22 16:33:00,17,67,1351.24,4,4,4,444,12,Best Customers
12778.0,2011-11-20 11:39:00,20,51,804.23,4,3,3,433,10,Loyal Customers
12779.0,2011-11-18 17:10:00,21,159,3868.7,4,5,5,455,14,Best Customers
12781.0,2011-11-18 15:45:00,21,30,707.72,4,3,3,433,10,Loyal Customers
12782.0,2011-12-05 09:16:00,5,107,2273.32,5,4,5,545,14,Best Customers
12783.0,2011-12-07 15:56:00,2,86,1603.87,5,4,4,544,13,Best Customers
12784.0,2011-11-30 15:38:00,9,59,574.42,5,4,3,543,12,Loyal Customers
12785.0,2011-12-07 12:46:00,3,15,305.71,5,2,2,522,9,New Customers
12787.0,2011-11-30 08:44:00,10,20,463.66,5,2,2,522,9,New Customers
12789.0,2011-10-05 13:34:00,65,4,91.85,3,1,1,311,5,Needs Attention
12790.0,2011-05-31 14:14:00,192,21,324.92,1,2,2,122,5,Lost Customers
12791.0,2010-12-01 11:27:00,374,2,192.60000000000002,1,1,1,111,3,Lost Customers
12792.0,2011-03-28 11:36:00,257,25,400.53999999999996,1,2,2,122,5,Lost Customers
12793.0,2011-01-09 12:12:00,335,24,545.48,1,2,3,123,6,Needs Attention
12794.0,2011-10-17 14:54:00,53,45,860.41,3,3,3,333,9,Loyal Customers
12795.0,2011-11-21 10:27:00,19,14,430.48,4,1,2,412,7,New Customers
12797.0,2010-12-14 16:24:00,360,17,194.18,1,2,1,121,4,Lost Customers
12798.0,2011-11-29 15:52:00,10,8,6977.04,5,1,5,515,11,New Customers
12802.0,2011-06-09 09:44:00,184,26,412.58,1,2,2,122,5,Lost Customers
12808.0,2011-11-03 10:05:00,37,28,483.65000000000003,3,2,3,323,8,Needs Attention
12809.0,2011-06-24 15:15:00,168,26,484.36,2,2,3,223,7,Needs Attention
12811.0,2011-03-24 09:42:00,261,31,514.85,1,3,3,133,7,Needs Attention
12812.0,2011-10-26 09:54:00,45,15,229.64000000000001,3,2,1,321,6,Needs Attention
12814.0,2011-08-30 12:11:00,102,2,125.92,2,1,1,211,4,Lost Customers
12815.0,2011-07-15 10:21:00,148,47,1063.46,2,3,4,234,9,Needs Attention
12816.0,2011-09-05 12:41:00,96,29,572.2,2,2,3,223,7,Needs Attention
12817.0,2011-03-03 16:28:00,281,4,166.04,1,1,1,111,3,Lost Customers
12818.0,2011-06-14 13:54:00,178,16,1517.88,2,2,4,224,8,Needs Attention
12820.0,2011-12-06 15:12:00,3,59,942.34,5,4,4,544,13,Best Customers
12821.0,2011-05-09 15:51:00,214,6,92.72,1,1,1,111,3,Lost Customers
12822.0,2011-09-30 10:04:00,71,47,918.98,3,3,4,334,10,Loyal Customers
12823.0,2011-09-26 07:35:00,75,5,1759.5,2,1,4,214,7,Needs Attention
12824.0,2011-10-11 12:49:00,60,25,397.12,3,2,2,322,7,Needs Attention
12826.0,2011-12-07 10:25:00,3,94,1468.1200000000001,5,4,4,544,13,Best Customers
12827.0,2011-12-04 12:17:00,6,25,430.15000000000003,5,2,2,522,9,New Customers
12828.0,2011-12-07 08:45:00,3,56,1018.71,5,3,4,534,12,Loyal Customers
12829.0,2011-01-21 12:56:00,322,12,253.05,1,1,2,112,4,Lost Customers
12830.0,2011-11-02 11:54:00,38,39,6748.4,3,3,5,335,11,Loyal Customers
12831.0,2011-03-22 13:02:00,262,9,215.05,1,1,1,111,3,Lost Customers
12832.0,2011-11-07 13:30:00,32,27,383.03,4,2,2,422,8,New Customers
12833.0,2011-07-17 13:46:00,145,24,417.38,2,2,2,222,6,Lost Customers
12834.0,2011-03-02 09:49:00,283,18,312.38,1,2,2,122,5,Lost Customers
12836.0,2011-10-11 15:10:00,59,175,2612.86,3,5,5,355,13,Loyal Customers
12837.0,2011-06-19 16:07:00,173,12,134.1,2,1,1,211,4,Lost Customers
12838.0,2011-11-06 12:20:00,34,123,683.13,3,4,3,343,10,Loyal Customers
12839.0,2011-12-07 12:33:00,3,316,5583.62,5,5,5,555,15,Best Customers
12840.0,2011-07-19 09:29:00,144,116,2714.27,2,4,5,245,11,Big Spenders
12841.0,2011-12-05 11:13:00,5,439,3876.4,5,5,5,555,15,Best Customers
12842.0,2011-09-30 15:33:00,70,34,1118.99,3,3,4,334,10,Loyal Customers
12843.0,2011-10-05 12:09:00,66,108,1680.76,3,4,4,344,11,Loyal Customers
12844.0,2011-11-10 13:31:00,29,52,325.96000000000004,4,3,2,432,9,Needs Attention
12845.0,2011-03-17 13:34:00,267,27,354.09,1,2,2,122,5,Lost Customers
12847.0,2011-11-17 13:16:00,22,91,871.54,4,4,3,443,11,Loyal Customers
12849.0,2011-11-08 13:41:00,31,51,1050.8899999999999,4,3,4,434,11,Loyal Customers
12851.0,2011-09-04 12:41:00,97,50,135.18,2,3,1,231,6,Needs Attention
12852.0,2011-02-22 14:56:00,290,20,299.75,1,2,2,122,5,Lost Customers
12853.0,2011-08-24 11:00:00,108,84,1881.7,2,4,4,244,10,Big Spenders
12854.0,2011-09-22 12:15:00,79,115,1289.15,2,4,4,244,10,Big Spenders
12855.0,2010-12-02 09:37:00,373,3,38.1,1,1,1,111,3,Lost Customers
12856.0,2011-12-02 10:52:00,8,317,2162.68,5,5,5,555,15,Best Customers
12857.0,2011-05-13 10:20:00,211,46,1106.4,1,3,4,134,8,Needs Attention
12863.0,2011-10-18 14:15:00,52,6,504.2,3,1,3,313,7,Needs Attention
12864.0,2011-07-24 13:03:00,138,3,147.12,2,1,1,211,4,Lost Customers
12865.0,2011-11-13 14:31:00,26,96,1548.07,4,4,4,444,12,Best Customers
12866.0,2011-03-01 14:11:00,283,26,559.12,1,2,3,123,6,Needs Attention
12867.0,2011-11-13 15:30:00,26,551,3986.22,4,5,5,455,14,Best Customers
12868.0,2011-06-07 10:42:00,186,107,1607.0600000000002,1,4,4,144,9,Big Spenders
12870.0,2010-12-08 14:27:00,366,2,-14.899999999999999,1,1,1,111,3,Lost Customers
12871.0,2011-09-16 15:07:00,84,11,380.64,2,1,2,212,5,Lost Customers
12872.0,2011-01-17 10:52:00,327,66,599.97,1,4,3,143,8,Big Spenders
12873.0,2011-03-02 14:58:00,282,4,374.0,1,1,2,112,4,Lost Customers
12875.0,2011-07-19 15:30:00,143,2,343.2300000000001,2,1,2,212,5,Lost Customers
12876.0,2011-10-13 12:26:00,58,85,2218.02,3,4,5,345,12,Loyal Customers
12877.0,2011-12-06 10:30:00,4,154,1535.77,5,5,4,554,14,Best Customers
12878.0,2011-11-21 14:30:00,18,49,841.64,4,3,3,433,10,Loyal Customers
12879.0,2011-10-26 12:24:00,45,12,552.5699999999999,3,1,3,313,7,Needs Attention
12881.0,2011-03-09 11:44:00,276,7,298.0,1,1,2,112,4,Lost Customers
12882.0,2011-11-30 16:18:00,9,13,1463.04,5,1,4,514,10,New Customers
12883.0,2011-11-15 09:32:00,25,42,703.47,4,3,3,433,10,Loyal Customers
12884.0,2011-09-12 13:10:00,88,7,309.05,2,1,2,212,5,Lost Customers
12885.0,2011-10-07 13:40:00,63,72,1158.27,3,4,4,344,11,Loyal Customers
12886.0,2011-10-03 10:09:00,68,86,1351.09,3,4,4,344,11,Loyal Customers
12888.0,2011-05-09 16:02:00,214,7,313.77,1,1,2,112,4,Lost Customers
12890.0,2011-11-15 17:26:00,24,82,380.46999999999997,4,4,2,442,10,Needs Attention
12891.0,2011-06-07 12:31:00,186,3,331.0,1,1,2,112,4,Lost Customers
12893.0,2011-11-09 12:34:00,31,34,188.14,4,3,1,431,8,Needs Attention
12895.0,2011-10-28 13:51:00,42,24,347.3,3,2,2,322,7,Needs Attention
12897.0,2011-05-19 12:13:00,205,4,216.5,1,1,1,111,3,Lost Customers
12901.0,2011-12-01 10:07:00,9,125,16293.1,5,5,5,555,15,Best Customers
12902.0,2011-03-20 12:06:00,265,10,138.68,1,1,1,111,3,Lost Customers
12904.0,2011-11-21 14:34:00,18,72,509.58,4,4,3,443,11,Loyal Customers
12906.0,2011-11-28 09:55:00,12,63,2919.81,4,4,5,445,13,Best Customers
12908.0,2011-10-12 10:11:00,59,4,246.0,3,1,2,312,6,Needs Attention
12909.0,2011-10-31 12:43:00,40,96,2128.83,3,4,5,345,12,Loyal Customers
12910.0,2011-11-16 14:28:00,23,75,3075.04,4,4,5,445,13,Best Customers
12912.0,2011-12-07 08:55:00,3,24,1662.3,5,2,4,524,11,New Customers
12913.0,2011-12-05 12:11:00,5,50,2483.63,5,3,5,535,13,Loyal Customers
12915.0,2011-07-14 11:34:00,149,22,363.65,2,2,2,222,6,Lost Customers
12916.0,2011-07-24 10:35:00,139,109,2982.35,2,4,5,245,11,Big Spenders
12917.0,2011-08-03 16:42:00,128,2,594.0,2,1,3,213,6,Needs Attention
12919.0,2011-12-01 13:47:00,8,52,1301.44,5,3,4,534,12,Loyal Customers
12920.0,2011-11-22 15:05:00,17,28,164.23,4,2,1,421,7,New Customers
12921.0,2011-12-06 09:56:00,4,741,16389.74,5,5,5,555,15,Best Customers
12922.0,2011-07-01 15:35:00,161,28,405.38,2,2,2,222,6,Lost Customers
12923.0,2011-10-06 16:20:00,64,29,176.97,3,2,1,321,6,Needs Attention
12924.0,2011-09-12 13:55:00,88,31,929.95,2,3,4,234,9,Needs Attention
12925.0,2011-12-05 11:11:00,5,45,694.05,5,3,3,533,11,Loyal Customers
12928.0,2011-11-04 14:24:00,35,84,2062.7000000000003,3,4,5,345,12,Loyal Customers
12929.0,2011-08-09 14:30:00,122,9,105.1,2,1,1,211,4,Lost Customers
12930.0,2011-09-22 15:18:00,78,27,409.9,2,2,2,222,6,Lost Customers
12931.0,2011-11-18 12:39:00,22,102,33462.81,4,4,5,445,13,Best Customers
12933.0,2011-11-15 16:38:00,24,107,606.28,4,4,3,443,11,Loyal Customers
12935.0,2011-12-07 17:25:00,2,130,2156.45,5,5,5,555,15,Best Customers
12936.0,2011-11-22 17:32:00,17,63,1012.9,4,4,4,444,12,Best Customers
12937.0,2011-11-24 15:05:00,15,120,1504.27,4,4,4,444,12,Best Customers
12938.0,2011-11-14 11:21:00,26,9,114.14,4,1,1,411,6,New Customers
12939.0,2011-10-06 14:33:00,64,47,11581.8,3,3,5,335,11,Loyal Customers
12940.0,2011-10-24 14:04:00,46,103,876.29,3,4,3,343,10,Loyal Customers
12942.0,2011-07-31 14:39:00,131,75,683.9,2,4,3,243,9,Big Spenders
12943.0,2011-02-11 15:13:00,301,1,-3.75,1,1,1,111,3,Lost Customers
12944.0,2011-11-04 11:04:00,36,30,604.51,3,3,3,333,9,Loyal Customers
12945.0,2011-02-24 14:15:00,288,23,462.95,1,2,2,122,5,Lost Customers
12947.0,2011-07-19 10:06:00,144,103,1407.29,2,4,4,244,10,Big Spenders
12948.0,2011-11-23 17:10:00,16,118,2053.7,4,4,5,445,13,Best Customers
12949.0,2011-11-09 11:25:00,31,219,4143.02,4,5,5,455,14,Best Customers
12950.0,2011-12-07 13:17:00,2,23,1843.0,5,2,4,524,11,New Customers
12951.0,2011-12-01 12:14:00,9,65,1042.07,5,4,4,544,13,Best Customers
12952.0,2011-12-04 10:35:00,6,80,1382.8400000000001,5,4,4,544,13,Best Customers
12953.0,2011-11-30 09:24:00,10,17,329.85,5,2,2,522,9,New Customers
12955.0,2011-12-08 16:29:00,1,183,4734.26,5,5,5,555,15,Best Customers
12956.0,2011-02-06 16:08:00,306,19,108.07,1,2,1,121,4,Lost Customers
12957.0,2011-12-05 16:32:00,4,244,3979.04,5,5,5,555,15,Best Customers
12962.0,2011-12-02 15:55:00,7,16,266.39,5,2,2,522,9,New Customers
12963.0,2011-12-01 12:55:00,8,96,1841.03,5,4,4,544,13,Best Customers
12965.0,2011-09-11 15:31:00,89,109,771.91,2,4,3,243,9,Big Spenders
12966.0,2011-11-30 12:38:00,10,10,160.18,5,1,1,511,7,New Customers
12967.0,2011-12-06 14:19:00,3,33,1194.75,5,3,4,534,12,Loyal Customers
12968.0,2011-08-19 15:44:00,112,5,135.95,2,1,1,211,4,Lost Customers
12970.0,2011-12-02 14:30:00,7,151,452.24,5,5,2,552,12,Needs Attention
12971.0,2011-12-06 12:20:00,4,308,10930.26,5,5,5,555,15,Best Customers
12974.0,2011-05-26 09:33:00,198,8,144.8,1,1,1,111,3,Lost Customers
12976.0,2011-05-12 09:55:00,212,22,738.6,1,2,3,123,6,Needs Attention
12977.0,2011-07-06 16:40:00,156,9,39.239999999999995,2,1,1,211,4,Lost Customers
12980.0,2011-07-07 11:42:00,156,24,7092.06,2,2,5,225,9,Needs Attention
12981.0,2011-11-10 12:00:00,30,20,372.21999999999997,4,2,2,422,8,New Customers
12982.0,2011-04-14 10:49:00,240,34,377.2,1,3,2,132,6,Needs Attention
12984.0,2011-11-21 12:37:00,19,4,97.5,4,1,1,411,6,New Customers
12985.0,2011-12-09 10:46:00,1,78,1215.6200000000001,5,4,4,544,13,Best Customers
12987.0,2011-09-27 12:03:00,74,30,545.0,2,3,3,233,8,Needs Attention
12988.0,2011-02-20 14:31:00,292,92,535.32,1,4,3,143,8,Big Spenders
12989.0,2011-12-06 15:28:00,3,68,6854.51,5,4,5,545,14,Best Customers
12990.0,2011-11-08 13:01:00,31,13,409.5,4,1,2,412,7,New Customers
12991.0,2011-11-16 15:34:00,23,31,503.76,4,3,3,433,10,Loyal Customers
12993.0,2011-11-16 15:49:00,23,27,414.76,4,2,2,422,8,New Customers
12994.0,2011-12-05 15:43:00,4,73,902.22,5,4,3,543,12,Loyal Customers
12995.0,2011-09-23 09:20:00,78,5,200.72,2,1,1,211,4,Lost Customers
12997.0,2011-11-17 15:47:00,22,67,1197.94,4,4,4,444,12,Best Customers
12999.0,2011-05-27 13:24:00,196,28,455.88,1,2,2,122,5,Lost Customers
13000.0,2011-08-25 10:43:00,107,31,534.85,2,3,3,233,8,Needs Attention
13001.0,2011-12-05 14:51:00,4,342,9797.92,5,5,5,555,15,Best Customers
13002.0,2011-01-25 15:18:00,318,7,120.94999999999999,1,1,1,111,3,Lost Customers
13003.0,2011-08-26 10:50:00,106,6,149.05,2,1,1,211,4,Lost Customers
13004.0,2011-11-28 11:27:00,12,409,5613.43,4,5,5,455,14,Best Customers
13005.0,2011-06-19 10:53:00,174,29,468.95,2,2,3,223,7,Needs Attention
13006.0,2011-10-14 13:49:00,56,4,81.57,3,1,1,311,5,Needs Attention
13008.0,2011-01-20 14:24:00,323,15,178.46999999999997,1,2,1,121,4,Lost Customers
13011.0,2010-12-02 17:22:00,372,3,50.550000000000004,1,1,1,111,3,Lost Customers
13012.0,2011-11-30 13:05:00,9,107,1311.6200000000001,5,4,4,544,13,Best Customers
13013.0,2011-12-08 15:01:00,1,222,4786.99,5,5,5,555,15,Best Customers
13014.0,2011-12-07 09:24:00,3,124,3365.43,5,4,5,545,14,Best Customers
13015.0,2011-10-17 13:19:00,53,176,3346.28,3,5,5,355,13,Loyal Customers
13016.0,2011-09-27 14:08:00,73,47,789.89,2,3,3,233,8,Needs Attention
13017.0,2011-12-02 15:53:00,7,1,204.0,5,1,1,511,7,New Customers
13018.0,2011-11-23 13:28:00,16,459,7272.75,4,5,5,455,14,Best Customers
13021.0,2011-12-05 16:37:00,4,134,2584.4,5,5,5,555,15,Best Customers
13023.0,2011-10-06 16:27:00,64,40,689.9,3,3,3,333,9,Loyal Customers
13026.0,2011-12-08 16:58:00,1,43,936.15,5,3,4,534,12,Loyal Customers
13027.0,2011-08-18 09:39:00,114,26,6912.0,2,2,5,225,9,Needs Attention
13028.0,2011-11-17 11:10:00,23,47,659.68,4,3,3,433,10,Loyal Customers
13029.0,2011-11-09 09:13:00,31,10,1247.5,4,1,4,414,9,New Customers
13030.0,2011-11-28 14:30:00,11,99,799.48,5,4,3,543,12,Loyal Customers
13032.0,2011-11-01 09:56:00,39,75,996.52,3,4,4,344,11,Loyal Customers
13033.0,2010-12-17 14:23:00,357,11,190.55,1,1,1,111,3,Lost Customers
13034.0,2011-10-16 12:21:00,55,37,642.77,3,3,3,333,9,Loyal Customers
13035.0,2011-10-13 12:23:00,58,30,886.63,3,3,3,333,9,Loyal Customers
13037.0,2011-07-24 15:46:00,138,48,881.07,2,3,3,233,8,Needs Attention
13038.0,2011-09-20 14:37:00,80,28,908.46,2,2,3,223,7,Needs Attention
13040.0,2011-12-01 10:38:00,9,43,676.99,5,3,3,533,11,Loyal Customers
13043.0,2011-03-31 12:14:00,254,14,471.57,1,1,3,113,5,Needs Attention
13044.0,2011-02-21 15:20:00,291,33,560.47,1,3,3,133,7,Needs Attention
13045.0,2011-09-01 15:04:00,99,18,305.28000000000003,2,2,2,222,6,Lost Customers
13046.0,2011-11-09 08:36:00,31,35,629.31,4,3,3,433,10,Loyal Customers
13047.0,2011-11-08 12:10:00,32,196,3079.1,4,5,5,455,14,Best Customers
13048.0,2011-11-25 13:23:00,14,137,1805.91,4,5,4,454,13,Best Customers
13049.0,2011-10-06 15:31:00,64,14,656.6800000000001,3,1,3,313,7,Needs Attention
13050.0,2011-11-30 17:28:00,9,422,5684.61,5,5,5,555,15,Best Customers
13052.0,2011-05-11 14:12:00,212,18,348.15000000000003,1,2,2,122,5,Lost Customers
13055.0,2011-10-06 18:57:00,64,78,1201.96,3,4,4,344,11,Loyal Customers
13058.0,2011-11-15 12:43:00,25,8,271.40000000000003,4,1,2,412,7,New Customers
13059.0,2011-04-04 10:40:00,250,8,183.4,1,1,1,111,3,Lost Customers
13060.0,2011-03-31 11:37:00,254,15,307.53,1,2,2,122,5,Lost Customers
13061.0,2011-09-28 16:04:00,72,10,248.61,2,1,2,212,5,Lost Customers
13062.0,2011-06-01 15:12:00,191,11,346.98,1,1,2,112,4,Lost Customers
13064.0,2011-11-27 12:31:00,13,69,1119.49,4,4,4,444,12,Best Customers
13065.0,2010-12-01 16:52:00,373,14,205.86,1,1,1,111,3,Lost Customers
13066.0,2011-11-15 13:39:00,24,49,430.9,4,3,2,432,9,Needs Attention
13067.0,2011-09-18 13:38:00,82,15,115.46000000000001,2,2,1,221,5,Lost Customers
13068.0,2011-11-29 15:00:00,10,2,344.0,5,1,2,512,8,New Customers
13069.0,2011-12-09 08:39:00,1,470,3717.82,5,5,5,555,15,Best Customers
13070.0,2011-05-31 13:45:00,192,9,228.8,1,1,1,111,3,Lost Customers
13072.0,2011-03-18 08:12:00,267,7,177.15,1,1,1,111,3,Lost Customers
13075.0,2011-08-02 10:19:00,130,22,919.61,2,2,4,224,8,Needs Attention
13077.0,2011-12-08 19:24:00,1,112,729.27,5,4,3,543,12,Loyal Customers
13078.0,2011-12-08 18:48:00,1,380,12432.28,5,5,5,555,15,Best Customers
13079.0,2011-12-05 16:53:00,4,6,220.10000000000002,5,1,1,511,7,New Customers
13080.0,2011-06-13 14:59:00,179,6,58.08,1,1,1,111,3,Lost Customers
13081.0,2011-12-08 13:13:00,1,1061,27964.48,5,5,5,555,15,Best Customers
13082.0,2011-08-05 16:16:00,126,75,3595.48,2,4,5,245,11,Big Spenders
13083.0,2011-12-05 15:01:00,4,18,303.75,5,2,2,522,9,New Customers
13085.0,2011-07-05 12:11:00,158,29,272.38,2,2,2,222,6,Lost Customers
13089.0,2011-12-07 09:02:00,3,1857,57385.88,5,5,5,555,15,Best Customers
13090.0,2011-12-01 12:39:00,9,161,8689.39,5,5,5,555,15,Best Customers
13091.0,2011-11-18 16:48:00,21,24,319.82,4,2,2,422,8,New Customers
13092.0,2011-09-30 11:18:00,71,26,459.83,3,2,2,322,7,Needs Attention
13093.0,2011-03-17 17:16:00,267,170,7741.47,1,5,5,155,11,Big Spenders
13094.0,2011-11-18 14:07:00,21,30,1708.8600000000001,4,3,4,434,11,Loyal Customers
13095.0,2011-09-30 12:03:00,71,6,74.39999999999999,3,1,1,311,5,Needs Attention
13097.0,2011-11-07 10:43:00,33,437,5893.32,3,5,5,355,13,Loyal Customers
13098.0,2011-12-08 14:14:00,1,605,28658.88,5,5,5,555,15,Best Customers
13099.0,2011-09-01 17:40:00,99,1,207.35999999999999,2,1,1,211,4,Lost Customers
13101.0,2011-04-19 14:37:00,234,8,101.19,1,1,1,111,3,Lost Customers
13102.0,2011-12-08 12:52:00,1,310,6336.29,5,5,5,555,15,Best Customers
13103.0,2011-10-31 09:38:00,40,8,243.94,3,1,2,312,6,Needs Attention
13104.0,2011-12-06 13:10:00,3,20,1098.48,5,2,4,524,11,New Customers
13106.0,2011-08-03 11:50:00,129,2,59.5,2,1,1,211,4,Lost Customers
13107.0,2011-10-26 14:52:00,44,60,1524.07,3,4,4,344,11,Loyal Customers
13108.0,2010-12-02 10:35:00,373,10,350.06,1,1,2,112,4,Lost Customers
13109.0,2011-12-07 12:38:00,3,50,766.84,5,3,3,533,11,Loyal Customers
13110.0,2011-11-08 14:30:00,31,146,1452.8700000000001,4,5,4,454,13,Best Customers
13113.0,2011-12-09 12:49:00,1,280,10510.0,5,5,5,555,15,Best Customers
13115.0,2011-12-01 09:39:00,9,132,2205.63,5,5,5,555,15,Best Customers
13116.0,2011-08-14 14:36:00,117,31,485.19,2,3,3,233,8,Needs Attention
13117.0,2011-11-18 12:02:00,22,76,984.91,4,4,4,444,12,Best Customers
13118.0,2011-11-20 12:46:00,20,82,1125.0,4,4,4,444,12,Best Customers
13120.0,2011-04-15 10:19:00,239,1,30.599999999999998,1,1,1,111,3,Lost Customers
13121.0,2011-03-15 16:51:00,269,53,254.73,1,3,2,132,6,Needs Attention
13122.0,2011-09-06 15:53:00,94,55,922.39,2,3,4,234,9,Needs Attention
13124.0,2011-09-11 12:45:00,90,235,3866.33,2,5,5,255,12,Big Spenders
13126.0,2011-12-05 10:00:00,5,142,2056.29,5,5,5,555,15,Best Customers
13127.0,2011-09-23 10:26:00,78,15,259.17,2,2,2,222,6,Lost Customers
13130.0,2011-09-06 15:30:00,94,2,64.0,2,1,1,211,4,Lost Customers
13131.0,2011-11-16 13:21:00,23,46,1039.3,4,3,4,434,11,Loyal Customers
13132.0,2011-03-23 12:44:00,262,3,77.3,1,1,1,111,3,Lost Customers
13133.0,2011-03-11 10:31:00,274,7,109.8,1,1,1,111,3,Lost Customers
13134.0,2011-09-28 09:22:00,73,105,1740.63,2,4,4,244,10,Big Spenders
13135.0,2011-05-27 10:52:00,197,1,3096.0,1,1,5,115,7,Needs Attention
13136.0,2011-10-20 19:13:00,50,139,2545.38,3,5,5,355,13,Loyal Customers
13137.0,2011-11-29 12:09:00,11,705,3605.08,5,5,5,555,15,Best Customers
13138.0,2011-11-17 16:51:00,22,63,962.39,4,4,4,444,12,Best Customers
13139.0,2011-11-23 13:54:00,16,174,5055.79,4,5,5,455,14,Best Customers
13140.0,2011-08-23 15:33:00,108,46,423.72,2,3,2,232,7,Needs Attention
13141.0,2011-09-16 09:54:00,85,136,2385.8,2,5,5,255,12,Big Spenders
13142.0,2011-11-20 16:07:00,19,23,307.09,4,2,2,422,8,New Customers
13144.0,2011-01-11 11:15:00,333,3,110.95,1,1,1,111,3,Lost Customers
13145.0,2011-10-31 12:45:00,40,7,614.77,3,1,3,313,7,Needs Attention
13146.0,2011-11-13 15:29:00,26,17,228.91,4,2,1,421,7,New Customers
13147.0,2011-11-29 13:59:00,10,4,712.8000000000001,5,1,3,513,9,New Customers
13148.0,2011-11-10 15:23:00,29,347,3348.48,4,5,5,455,14,Best Customers
13149.0,2011-11-25 13:09:00,14,86,1676.06,4,4,4,444,12,Best Customers
13151.0,2011-05-20 12:55:00,203,75,1250.3700000000001,1,4,4,144,9,Big Spenders
13153.0,2011-12-04 12:14:00,6,15,486.22,5,2,3,523,10,New Customers
13154.0,2011-07-18 15:21:00,144,1,-611.86,2,1,1,211,4,Lost Customers
13155.0,2011-11-06 15:41:00,33,85,971.76,3,4,4,344,11,Loyal Customers
13157.0,2011-10-21 13:50:00,49,89,1721.57,3,4,4,344,11,Loyal Customers
13158.0,2011-09-06 11:58:00,95,79,1201.06,2,4,4,244,10,Big Spenders
13159.0,2011-12-01 11:20:00,9,122,1379.75,5,4,4,544,13,Best Customers
13160.0,2011-11-17 13:07:00,22,4,91.8,4,1,1,411,6,New Customers
13161.0,2011-01-30 14:03:00,313,8,112.75,1,1,1,111,3,Lost Customers
13162.0,2011-08-09 15:59:00,122,82,1644.99,2,4,4,244,10,Big Spenders
13165.0,2011-10-24 15:05:00,46,42,1021.48,3,3,4,334,10,Loyal Customers
13166.0,2011-03-02 14:28:00,282,42,414.7,1,3,2,132,6,Needs Attention
13167.0,2011-11-21 12:24:00,19,65,791.33,4,4,3,443,11,Loyal Customers
13168.0,2011-11-03 12:56:00,36,133,1310.14,3,5,4,354,12,Loyal Customers
13169.0,2011-10-07 12:11:00,64,13,712.88,3,1,3,313,7,Needs Attention
13170.0,2011-11-13 12:19:00,27,32,116.00999999999999,4,3,1,431,8,Needs Attention
13171.0,2011-12-01 15:06:00,8,48,426.81,5,3,2,532,10,Needs Attention
13173.0,2011-12-05 15:51:00,4,43,353.65,5,3,2,532,10,Needs Attention
13174.0,2011-11-23 14:35:00,16,314,2817.03,4,5,5,455,14,Best Customers
